pnode_id,pnode_name,pnode_subtype,pnode_zone,sub_id,sub_name,sub_city,sub_state,sub_max_volt,sub_lat,sub_lng,match_score
5021727,GORSUCH 138 KV  AMP OHIO,GEN,AEP,137125,RICHARD GORSUCH,MARIETTA,OH,138,39.36711112100005,-81.51987089999994,100
1165472099,BROWNHIL69 KV   ADAMS,LOAD,AEP,154277,ADAMS,NORWALK,OH,-999999,41.252065807000065,-82.60781165299994,100
32418453,MADISON 11 KV   SYNCHRON,GEN,AEP,124025,MADISON,ANDERSON,IN,138,40.08696248600006,-85.64506873999994,100
32418453,MADISON 11 KV   SYNCHRON,GEN,AEP,152461,MADISON,MT STERLING,OH,69,39.71706695000006,-83.27357051299998,100
32410491,ADDISON 138 KV  T3,LOAD,AEP,127644,EDISON,NEW CARLISLE,IN,138,41.69977019300006,-86.46625319899994,81.92307692307692
57967547,WALLEN  138 KV  LOAD XT1,LOAD,AEP,122650,ALLEN,MONROEVILLE,IN,345,41.01433108100008,-84.97763155999996,90.9090909090909
32411661,INDUSTRI34 KV   WALLEN,LOAD,AEP,151134,WALLEN,FORT WAYNE,IN,-999999,41.16182300000003,-85.16480599999994,100
32410519,AMOS    34 KV   T5,LOAD,AEP,153933,JOHN AMOS,WINFIELD,WV,765,38.47371050700008,-81.82943789099994,100
32410519,AMOS    34 KV   T5,LOAD,AEP,153992,AMOS,WINFIELD,WV,345,38.46877430100005,-81.82694168499995,100
32411201,ELMOSS  69 KV   FAYETEVI,LOAD,AEP,113966,MOSS,CLINCHCO,VA,69,37.151894166000034,-82.35643284299994,85.0
32410555,AUBURN  138 KV  T1,LOAD,AEP,122674,AUBURN (138KV),AUBURN,IN,138,41.36113477300006,-85.04708021599998,100
32410555,AUBURN  138 KV  T1,LOAD,AEP,122677,AUBURN (69KV),AUBURN,IN,138,41.36271455100007,-85.04779555899995,100
32410555,AUBURN  138 KV  T1,LOAD,AEP,146348,ASHBURN,ASHBURN,VA,230,39.05139227300003,-77.49837049299998,76.92307692307692
32410583,BEAVERCR46 KV   BURTON,LOAD,AEP,115504,BURTON,VIRGINIA BEACH,VA,115,36.90759809000008,-76.17297305099999,100
32410599,BELLE   46 KV   T1,LOAD,AEP,121587,BELLE HAVEN DIESEL GENERATION FACILITY,PAINTER,VA,69,37.54846185900004,-75.79083452899994,100
32410599,BELLE   46 KV   T1,LOAD,AEP,151011,BELLE VISTA,YOUNGSTOWN,OH,-999999,41.111947163000025,-80.68849115999996,100
32410599,BELLE   46 KV   T1,LOAD,AEP,162357,BELLE WEST VIRGINIA PLANT,CHARLESTON,WV,-999999,38.243836000000044,-81.55348599999996,100
1379257896,BOLTON  138 KV  T1,LOAD,AEP,158900,BOLTON,COLUMBUS,OH,-999999,39.89917434800003,-83.11852742199994,100
32410703,BOXWOOD 138 KV  T1,LOAD,AEP,147438,BOXWOOD,AMHERST,VA,138,37.593455292000044,-79.03242540899998,100
32410737,BRUES   138 KV  T4,LOAD,AEP,108782,BRUES,WHEELING,WV,138,40.03831035200005,-80.72264981499995,100
93353487,02BRUSH 138 KV  TR1,LOAD,ATSI,154047,BRUSH,RICHFIELD,OH,138,41.24334604400008,-81.62972286999997,88.33333333333333
1388603009,DOVER   69 KV   CDOVER,LOAD,AEP,152287,DOVER,DOVER,OH,69,40.520343136000065,-81.46801670199994,100
32410935,CODOVER 138 KV  T1,LOAD,AEP,109452,COOPER,SOMERSET,KY,161,36.99942707900004,-84.59151930499996,76.92307692307692
63381389,COVERT  16 KV   1STG,GEN,AEP,146048,COVERT,COVERT TWP,MI,-999999,42.321524888000056,-86.29396622699994,100
32410941,COLBY   34 KV   T1,LOAD,AEP,128721,AEP COLBY,WAYNE TWP,MI,138,41.99731061600005,-86.09112595999994,100
32410957,CONCORD 138 KV  T1,LOAD,AEP,122937,CONCORD,ELKHART,IN,138,41.65899052900005,-85.99026168499995,100
32410957,CONCORD 138 KV  T1,LOAD,AEP,146510,CONCORD,CONCORD TWP,PA,230,39.872290305000035,-75.53901959599995,100
32410971,COOK    34 KV   LOAD1,LOAD,AEP,145845,COOK,BARODA,MI,765,41.97414558000003,-86.55594339199996,100
32410971,COOK    34 KV   LOAD1,LOAD,AEP,145847,COOK,STEVENSVILLE,MI,345,41.976790451000056,-86.55417304999997,100
1123170676,ELLISONR138 KV  COVENTRY,LOAD,AEP,152367,COVENTRY,BARBERTON,OH,-999999,41.03443386400005,-81.57815713599996,100
32411023,DAMERON 138 KV  T1,LOAD,AEP,108787,LAMBERTON,HARRISVILLE,WV,138,39.26882499800007,-81.05471024599996,80.0
32411037,DARRAH  34 KV   26THSTRE,LOAD,AEP,108809,DARRAH,HUNTINGTON,WV,138,38.42021130000006,-82.38688186399997,100
32411109,DEWEY   138 KV  T1,LOAD,AEP,121290,DEWEY,VAN LEAR,KY,138,37.76316700000007,-82.67559199999994,100
32411131,DUBOIS2 34 KV   T2,LOAD,AEP,147377,DUBOIS,DUBOIS,PA,115,41.11998525700005,-78.73105811699998,92.3076923076923
34509189,DUMONT,EHV,AEP,153303,DUMONT,NORTH LIBERTY,IN,765,41.52347886100006,-86.36045134399996,100
32411251,FIELDALE69 KV   DUPONT,LOAD,AEP,147830,DUPONT,RICHMOND,VA,-999999,37.453271381000036,-77.43845776399996,100
32411139,DUNLAP  34 KV   LUSHER,LOAD,AEP,147717,DUNLAP,ELKHART,IN,138,41.647018667000054,-85.93085107299999,100
98370523,BEAVER  13.2 KV WL-B,GEN,ATSI,154487,BEAVER,LORAIN,OH,345,41.42775759500006,-82.26192374799996,100
2156108972,REAVER  138 KV  T4,LOAD,AEP,158901,REAVER,COLUMBUS,OH,-999999,39.938964276000036,-83.04258647399996,100
2156110530,SHELBYCO69 KV   LOGAN,LOAD,EKPC,108924,LOGAN,LOGAN,WV,138,37.84836236500007,-81.99701299199995,100
2156110530,SHELBYCO69 KV   LOGAN,LOAD,EKPC,140191,LOGAN,MISHAWAKA,IN,-999999,41.651357000000075,-86.19598899999994,100
2156110530,SHELBYCO69 KV   LOGAN,LOAD,EKPC,141215,LOGAN,WEST LIBERTY,OH,138,40.266460368000025,-83.77372710299994,100
32411291,FLOYD   138 KV  T2,LOAD,AEP,148692,FLOYD,FLOYD,VA,138,36.92592941500004,-80.30859177099995,100
32411297,FORD    138 KV  T3,LOAD,AEP,148673,FORD,PERRYSBURG,OH,138,41.57739316200008,-83.59795058099996,100
32411297,FORD    138 KV  T3,LOAD,AEP,153916,FORD LIMA,WOOSTER,OH,138,40.780375812000045,-84.08284326599994,100
32411321,FREMONT 138 KV  T1,LOAD,AEP,113964,FREEMONT,CLINTWOOD,VA,138,37.12982109600006,-82.39644840899996,98.33333333333333
32411321,FREMONT 138 KV  T1,LOAD,AEP,112850,FREMONT ENERGY CENTER,FREMONT,OH,138,41.37715361200003,-83.16313619999994,100
32411321,FREMONT 138 KV  T1,LOAD,AEP,137537,FRONT,CINCINNATI,OH,138,39.09384759100004,-84.52377296099996,88.33333333333333
48934057,HANNA II138 KV  HANNA II,LOAD,DAY,153876,HANNA,RAVENNA,OH,345,41.11965137000004,-81.22697050199997,100
32414931,GALION  69 KV   LOAD,LOAD,ATSI,151671,GALION,GALION,OH,345,40.69426814500008,-82.79971363799996,100
32411431,GRAYSON 69 KV   T1,LOAD,AEP,147547,RAYSTOWN,HUNTINGDON,PA,230,40.45576666000005,-78.03609612499997,80.0
32411515,HAZARD  69 KV   JEFF,LOAD,AEP,121484,HAZARD,HAZARD,KY,161,37.244987467000044,-83.17490814999996,100
32411535,HICKORYC34 KV   CLARK,LOAD,AEP,113862,CLARK,SPRINGFIELD,OH,138,39.923078549000024,-83.85318312099997,100
32411535,HICKORYC34 KV   CLARK,LOAD,AEP,146769,CLARK,VIENNA,VA,230,38.931664831000035,-77.30372449799995,100
32411535,HICKORYC34 KV   CLARK,LOAD,AEP,146796,CLARK,VIENNA,VA,230,38.90718245700003,-77.27127031499998,100
32411577,HOLSTON 138 KV  T1,LOAD,AEP,147768,HOLSTON DAM,BRISTOL,TN,69,36.52304361200004,-82.09071740199994,100
32412285,POSTON  138 KV  T1,LOAD,AEP,151625,POSTON,ATHENS,OH,138,39.38264403100004,-82.17930753799999,100
32411597,HOWARD2 138 KV  T1,LOAD,AEP,113674,HOWARD,SHELBY,OH,138,40.85090012000006,-82.68111930399994,97.3076923076923
32411655,INDUSTRI34 KV   BASS,LOAD,AEP,172439,BASS,FORT WAYNE,IN,138,41.09843100000006,-85.17366199999998,100
32411667,INEZ    138 KV  T1,LOAD,AEP,121356,INEZ,PILGRIM,KY,138,37.766915812000036,-82.47327384899995,100
98370217,PINEOE  138 KV  TR1,LOAD,ATSI,152383,PINE,AKRON,OH,138,41.108400912000036,-81.58211072199998,85.0
32411693,JACKSON 69 KV   LEECITY,LOAD,AEP,122734,JACKSON ROAD,SOUTH BEND,IN,345,41.62308557400007,-86.25599138999996,100
32411693,JACKSON 69 KV   LEECITY,LOAD,AEP,147373,MOUNT JACKSON,QUICKSBURG,VA,115,38.72436542100007,-78.66172980299996,100
32411693,JACKSON 69 KV   LEECITY,LOAD,AEP,147374,MOUNT JACKSON D.P.,MOUNT JACKSON,VA,115,38.747089274000075,-78.67194482899998,100
32411785,LAKIN   138 KV  T2,LOAD,AEP,108804,LAKIN,POINT PLEASANT,WV,69,38.967315358000064,-82.08488419599996,100
32411793,LAPORTE 69 KV   SPRINGV,LOAD,AEP,128041,LAPORTE JUNCTION,MICHIGAN CITY,IN,138,41.71862198900004,-86.75884616499997,100
32411809,LEONAP  69 KV   T2,LOAD,AEP,146508,LENAPE,POCOPSON TWP,PA,230,39.909628618000056,-75.63227955599996,83.33333333333333
32411809,LEONAP  69 KV   T2,LOAD,AEP,108812,LEON,LEON,WV,-999999,38.75939317000007,-81.94938556799997,80.0
32411811,LESLIE  161 KV  T1,LOAD,AEP,109523,LESLIE,HYDEN,KY,161,37.142363000000046,-83.32114199999995,100
32411811,LESLIE  161 KV  T1,LOAD,AEP,130536,LESLIE METERING,SIDNEY,KY,69,37.62521518400007,-82.35971715999995,100
32411815,LICK    138 KV  T1,LOAD,AEP,154289,LICK,JACKSON,OH,138,39.04366598900003,-82.60919609099994,100
32411845,LONDON  46 KV   HUGHESTO,LOAD,AEP,108880,LONDON,CEDAR GROVE,WV,-999999,38.19540073500008,-81.36740269899997,100
32411845,LONDON  46 KV   HUGHESTO,LOAD,AEP,113803,LONDON,LONDON,OH,138,39.885370357000056,-83.45512682099996,100
32411845,LONDON  46 KV   HUGHESTO,LOAD,AEP,146696,NEW LONDON,FOREST,VA,138,37.329108709000025,-79.30879958299994,100
32411859,LUCENT  138 KV  TA,LOAD,AEP,152440,LUCENT,COLUMBUS,OH,138,39.98837667000004,-82.83134625299994,100
32411875,MALVERN 138 KV  T1,LOAD,AEP,151736,MALVERN,MALVERN,OH,138,40.68395489000005,-81.19693452799999,100
32411941,MEDFORD 138 KV  T1,LOAD,AEP,124029,AEP MEDFORD SUBSTATION,MUNCIE,IN,138,40.148125470000025,-85.34222895799996,100
32411991,MILLRUN 69 KV   T1,LOAD,AEP,128922,MILL RUN,MILLWOOD,WV,-999999,38.903029805000074,-81.83942475799995,93.33333333333333
32412059,MULLIN  138 KV  T1,LOAD,AEP,160568,MULLIN,ALEXANDRIA,IN,138,40.271193622000055,-85.77470662699994,100
32412053,MULLENS 138 KV  T4,LOAD,AEP,108890,MULLENS,AMIGO,WV,138,37.575140289000046,-81.35371448599994,100
2156111888,WALDO   69 KV   T1,LOAD,AEP,141220,WALDO,WALDO,OH,-999999,40.45846638200004,-83.09085302599993,100
2156111888,WALDO   69 KV   T1,LOAD,AEP,176506,WALDO RUN,SALEM,WV,138,39.30571985800003,-80.65075968499997,100
32412181,OLIVE   138 KV  T3,LOAD,AEP,147727,OLIVE,NEW CARLISLE,IN,345,41.706478281000045,-86.48377202199998,100
32412259,PINEYF  69 KV   T1,LOAD,AEP,123531,PINEY,PINEY TWP,PA,115,41.19122140200005,-79.43637810699994,90.9090909090909
32412277,POKAGON 69 KV   BARRETTP,LOAD,AEP,128740,POKAGON,NILES,MI,138,41.87599815600004,-86.17613289299999,100
32412341,REUSENS 69 KV   MONROEAP,LOAD,AEP,121384,REUSENS,LYNCHBURG,VA,-999999,37.462495423000064,-79.18712613599996,100
32412341,REUSENS 69 KV   MONROEAP,LOAD,AEP,146699,REUSENS,LYNCHBURG,VA,138,37.46222181200005,-79.18913003599994,100
32412391,ROANOKE 69 KV   CAMPBAVE,LOAD,AEP,147332,ROANOKE,ROANOKE,VA,138,37.250391310000055,-79.92085909999997,100
32412391,ROANOKE 69 KV   CAMPBAVE,LOAD,AEP,147339,ROANOKE ELECTRIC STEEL,ROANOKE,VA,-999999,37.275608067000064,-79.99904598099994,100
32411933,MCROSS  69 KV   T1,LOAD,AEP,154145,MCROSS,CHARMCO,WV,69,38.005793287000074,-80.74834012299993,100
2156118075,BEAVERCR46 KV   ELWOOD,LOAD,AEP,121524,ELWOOD,JONANCY,KY,46,37.31688200000008,-82.58420099999995,100
2156118075,BEAVERCR46 KV   ELWOOD,LOAD,AEP,127653,ELWOOD,ELWOOD,IN,69,40.27764517400004,-85.84414888199996,100
1666104456,SHRWOOD 69 KV   T1,LOAD,AEP,146621,SHERWOOD,CHARLOTTESVILLE,VA,115,38.02126164200007,-78.52598848699995,93.33333333333333
93353815,KENYON  138 KV  TR71,LOAD,ATSI,152338,KENYON,PEPPER PIKE,OH,138,41.46414899200005,-81.48882048199994,100
32412661,SPRIGG  138 KV  T1,LOAD,AEP,130531,SPRIGG,MC CARR,WV,138,37.63520858500004,-82.18778116599998,100
32412847,TIMKEN  138 KV  T1,LOAD,AEP,137114,TIMKEN,CANTON,OH,138,40.77929491900005,-81.39969119899996,100
32412755,STURGIS 69 KV   FAWNRIVE,LOAD,AEP,128963,STURGIS,STURGIS,MI,69,41.79898222700007,-85.42526528099995,100
32412827,THELMA  69 KV   WPAINTSV,LOAD,AEP,121289,THELMA (AEP),THELMA,KY,138,37.826392000000055,-82.76722199999995,100
32412827,THELMA  69 KV   WPAINTSV,LOAD,AEP,121409,THELMA (EKPC),THELMA,KY,69,37.82909900000004,-82.76543399999997,100
32412879,TURNER  138 KV  T5,LOAD,AEP,108823,TURNER,SAINT ALBANS,WV,138,38.38291118700005,-81.78680977199997,100
32412879,TURNER  138 KV  T5,LOAD,AEP,147876,TURNER ROAD,HENRICO,VA,230,37.447482732000026,-77.30143634699994,100
32412875,TRIER   138 KV  T1,LOAD,AEP,144048,TRAINER,MARCUS HOOK,PA,230,39.82204854200006,-75.39952555699995,83.33333333333333
32412987,WCANTON 138 KV  T2,LOAD,AEP,160621,WALTON,WALTON,WV,-999999,38.59947998900003,-81.38956018599998,76.92307692307692
32412987,WCANTON 138 KV  T2,LOAD,AEP,147901,WARRENTON,WARRENTON,VA,230,38.69742368000004,-77.76746381499999,75.0
1388603009,DOVER   69 KV   CDOVER,LOAD,AEP,147328,ANDOVER,ANDOVER,OH,-999999,41.60368486700003,-80.61219604299998,83.33333333333333
32413087,WOOSTER 138 KV  T2,LOAD,AEP,153980,WOOSTER,WOOSTER,OH,138,40.77817761700004,-81.94124630999994,100
32413087,WOOSTER 138 KV  T2,LOAD,AEP,153981,EAST WOOSTER,WOOSTER,OH,138,40.827721018000034,-81.89787280499996,100
32413087,WOOSTER 138 KV  T2,LOAD,AEP,155520,FOSTER,MAINEVILLE,OH,345,39.305894428000045,-84.24937648499997,76.92307692307692
32413111,WYTHE   69 KV   BLANDAP,LOAD,AEP,152866,WYTHE,WYTHEVILLE,VA,138,36.948432396000044,-81.06049946899998,100
32413149,CITY    138 KV  LOAD,LOAD,AEP,116902,CITY OF SHELBY ELECTRIC DISTRIBUTION,SHELBY,OH,138,40.89644190700005,-82.66418872399998,100
32413149,CITY    138 KV  LOAD,LOAD,AEP,137544,CITY OF BRYAN,BRYAN,OH,138,41.45694556400008,-84.52534360299995,100
32413149,CITY    138 KV  LOAD,LOAD,AEP,143983,STEEL CITY,LOWER SAUCON TWP,PA,500,40.619749752000075,-75.30872970699994,100
32413159,AMPOR   138 KV  LOAD,LOAD,AEP,154012,AMPOR,ORRVILLE,OH,138,40.85007554600003,-81.76586232099999,100
32413279,ATLNTA  69 KV   A,LOAD,DAY,152467,ATLANTA,NEW HOLLAND,OH,345,39.56026593800004,-83.17629040299994,92.3076923076923
32413281,DARBY   69 KV   LOADL,LOAD,DAY,144046,UPPER DARBY,UPPER DARBY TWP,PA,69,39.95083864600008,-75.26375149499995,100
32413281,DARBY   69 KV   LOADL,LOAD,DAY,152462,BIG DARBY,DARBYVILLE,OH,69,39.696708665000074,-83.11275094399997,100
32413293,MIAMI   138 KV  LOADM,LOAD,DAY,113368,MIAMI,CINCINNATI,OH,345,39.11231868600004,-84.80599104199996,100
32413293,MIAMI   138 KV  LOADM,LOAD,DAY,153900,MIAMI,TIPP CITY,OH,345,39.941836618000025,-84.16979507899998,100
32413297,NORMAN  138 KV  A,LOAD,DAY,113890,NORMANDY,DAYTON,OH,138,39.61501040600007,-84.16979472799994,90.71428571428571
32413301,SHELBY  138 KV  LOAD,LOAD,DAY,153903,SHELBY,SIDNEY,OH,345,40.28864334600007,-84.08616407399995,100
32413305,WMILTON 69 KV   A,LOAD,DAY,108946,MILTON,MILTON,WV,69,38.42664110900006,-82.12787906399996,97.3076923076923
32413303,WMILTON 138 KV  LOAD,LOAD,DAY,147917,HAMILTON,HAMILTON,VA,-999999,39.146408448000045,-77.68039987899994,80.0
32414785,ACME    69 KV   A,LOAD,ATSI,153970,ACME HILL,SEVILLE,OH,-999999,41.01498434700005,-81.91125762399997,100
32414801,AVERY   69 KV   A,LOAD,ATSI,154288,AVERY,MILAN,OH,138,41.33630687700003,-82.63580867699994,100
32414801,AVERY   69 KV   A,LOAD,ATSI,144042,WAVERLY,PHILADELPHIA,PA,69,39.94493293900007,-75.16377257899995,88.33333333333333
98370075,DALEOE  138 KV  TR2,LOAD,ATSI,122440,DALE,WINCHESTER,KY,138,37.88055700000007,-84.26316099999997,85.0
98370075,DALEOE  138 KV  TR2,LOAD,ATSI,152362,DALE,MASSILLON,OH,138,40.884291672000074,-81.50227452099995,85.0
32414931,GALION  69 KV   LOAD,LOAD,ATSI,133826,GALION GENERATING STATION,GALION,OH,-999999,40.71759848200003,-82.78938325899998,100
32414931,GALION  69 KV   LOAD,LOAD,ATSI,122656,ALBION,ALBION,IN,138,41.373660544000074,-85.42471706599997,83.33333333333333
135388837,GOULD   69 KV   TR1,LOAD,ATSI,148504,GOULD,TOLEDO,OH,-999999,41.601384007000036,-83.61183468699994,100
32415061,LESIDE  69 KV   A,LOAD,ATSI,147840,LAKESIDE,HENRICO,VA,230,37.61688513200005,-77.46011623799996,85.71428571428571
32415061,LESIDE  69 KV   A,LOAD,ATSI,146759,ENGLESIDE,LANCASTER,PA,138,40.02179287600006,-76.30733773399999,80.0
32415113,MASURY  69 KV   A,LOAD,ATSI,151357,MASURY,MASURY,OH,138,41.207211974000074,-80.53353350399993,100
32415171,PIDGEON 69 KV   B,LOAD,ATSI,151777,PIDGEON,SALEM,OH,138,40.87800475600005,-80.84696715899997,100
32415207,SEVILL  69 KV   A,LOAD,ATSI,153976,SEVILLE,SEVILLE,OH,-999999,41.02534731000003,-81.88564860899999,92.3076923076923
1123175816,S_VILLE 69 KV   LD_182,LOAD,EKPC,144026,SAVILLE,CRUM LYNNE,PA,138,39.85614097100006,-75.34581623599996,85.71428571428571
32415207,SEVILL  69 KV   A,LOAD,ATSI,146428,HOUSEVILLE,SAXONBURG,PA,138,40.73089182800004,-79.84164179099997,75.0
32415213,SHARON  69 KV   A,LOAD,ATSI,144047,SHARON HILL,SHARON HILL,PA,69,39.90748276700003,-75.27964153499994,100
32418279,BAKER   23 KV   BS2,GEN,AEP,147787,BAKER,LOUISA,KY,765,38.181368761000044,-82.60989138999997,100
32418421,GLENLYN 138 KV  GL5,GEN,AEP,148204,GLEN LYN,GLEN LYN,VA,138,37.36974300600008,-80.86129938099998,98.33333333333333
32418453,MADISON 11 KV   SYNCHRON,GEN,AEP,157688,MADISONBURG,WOOSTER,OH,-999999,40.85938616400006,-81.93881679599997,77.77777777777777
32418499,PICWAY  138 KV  PC5,GEN,AEP,152399,PICWAY,LOCKBOURNE,OH,138,39.793994412000075,-83.01041002299996,100
32418619,KEYSTNE 13 KV   _UN5__15,GEN,AEP,146704,KEYSTONE,SHELOCTA,PA,500,40.65770284200005,-79.33851666499999,93.33333333333333
32418619,KEYSTNE 13 KV   _UN5__15,GEN,AEP,144027,EDDYSTONE,CRUM LYNNE,PA,230,39.86029213900008,-75.32603277299995,75.0
32418701,ADKINS  345 KV  GT1,GEN,DAY,152469,ADKINS,MT STERLING,OH,345,39.712337287000025,-83.17756507899998,100
32418701,ADKINS  345 KV  GT1,GEN,DAY,147037,YADKIN,CHESAPEAKE,VA,500,36.76297904100005,-76.35471475799994,83.33333333333333
32418727,KILLEN  345 KV  KI2,GEN,DAY,153666,KILLEN,STOUT,OH,345,38.693861791000074,-83.47819595699997,100
32418871,ZIMMER2 345 KV  ZM1_D,GEN,DEOK,155518,ZIMMER,MOSCOW,OH,345,38.86564995900005,-84.22493111199998,97.3076923076923
32419249,PIERCE  23 KV   BK6_D,GEN,DAY,155519,PIERCE,NEW RICHMOND,OH,345,38.99057992000007,-84.29030705199995,100
32419249,PIERCE  23 KV   BK6_D,GEN,DAY,155521,PIERCE,NEW RICHMOND,OH,138,38.990194890000055,-84.29217448599996,100
32419249,PIERCE  23 KV   BK6_D,GEN,DAY,160680,PIERCE BROOK,SMETHPORT,PA,-999999,41.842215768000074,-78.40923058499999,100
2156117838,NEWLEXIN69 KV   SHAWNEE,LOAD,AEP,143611,SHAWNEE,EAST STROUDSBURG,PA,230,41.06024402400004,-75.05968735099998,100
32947183,PADDOCK 69 KV   GENDUMMY,EXT,AEP,147566,BRADDOCK,ANNANDALE,VA,230,38.821865297000045,-77.22356113899997,80.0
33884145,DRESDEN 138 KV  STM1,GEN,AEP,154599,DRESDEN,DRESDEN,OH,138,40.09416913300004,-82.02691904799997,100
34509211,ORANGE,EHV,AEP,153672,PORTAGE,PORTAGE,OH,-999999,41.311672816000055,-83.64978654699996,76.92307692307692
32411413,GRANGER 138 KV  T1,LOAD,AEP,154010,GRANGER,MEDINA,OH,-999999,41.15797870400007,-81.73697278099996,100
38367875,ELDEAN1 138 KV  BK-7,LOAD,DAY,113853,ELDEAN,TROY,OH,138,40.08298411800007,-84.23721793599998,97.3076923076923
40243243,KEYWOOD 138 KV  T1 LOAD,LOAD,AEP,158910,BERRYWOOD,DELAWARE,OH,138,40.265425108000045,-82.98726828799994,80.0
40243351,TAIT    69 KV   BK-1,LOAD,DAY,113791,TAIT ELECTRIC GENERATING STATION,MORAINE,OH,69,39.72811473100006,-84.21114805199994,100
40243403,ANNA    69 KV   ANNA,LOAD,DAY,147893,NORTH ANNA,MINERAL,VA,500,38.06129172100003,-77.79721628199997,100
44460871,FRIES   69 KV   FRIESHYD,GEN,AEP,148205,FRIES,FRIES,VA,69,36.71525957800003,-80.98805526799998,100
44460871,FRIES   69 KV   FRIESHYD,GEN,AEP,146771,DUMFRIES,DUMFRIES,VA,230,38.58730618300007,-77.30593510199998,76.92307692307692
44460895,RICHLND 138 KV  RP81,GEN,ATSI,157431,RICHLAND,DEFIANCE,OH,138,41.30386801900005,-84.33561606199999,98.33333333333333
44460895,RICHLND 138 KV  RP81,GEN,ATSI,113073,RICHLANDS,RICHLANDS,VA,138,37.09214044400005,-81.80664263799997,92.5
44460895,RICHLND 138 KV  RP81,GEN,ATSI,143959,RICHMOND,PHILADELPHIA,PA,230,39.984671872000035,-75.07733244399998,80.0
45565843,DANVILLE138 KV  DANVILLE,LOAD,AEP,147631,DANVILLE,DANVILLE,VA,138,36.61519785200005,-79.39643321999995,100
45565843,DANVILLE138 KV  DANVILLE,LOAD,AEP,146728,EAST DANVILLE,DANVILLE,VA,230,36.60368389400003,-79.34794619499996,76.19047619047619
51519915,LIBERTYC69 KV   BLUFFTON,LOAD,AEP,141293,BLUFFTON,BLUFFTON,IN,-999999,40.728923000000066,-85.17301799999996,100
63381389,COVERT  16 KV   1STG,GEN,AEP,154280,COVERT,SANDUSKY,OH,-999999,41.43854472700008,-82.69271301399993,100
63381389,COVERT  16 KV   1STG,GEN,AEP,147385,CLOVER,RANDOLPH,VA,500,36.86621143200006,-78.70654367999998,83.33333333333333
83734359,TANGY   69 KV   LOAD1,LOAD,ATSI,113662,TANGY,WESTERVILLE,OH,345,40.25913228100006,-83.08693986399999,100
1388606547,GARVER  21 KV   LOAD,LOAD,DEOK,147517,GROVER,CANTON TWP,PA,230,41.61550672300007,-76.84436271899995,83.33333333333333
93354073,STRYKER 138 KV  SP81,GEN,ATSI,114782,STRYKER,STRYKER,OH,138,41.502385762000074,-84.42956995699996,100
98370157,IRA     138 KV  TR1,LOAD,ATSI,151744,HIRAM,HIRAM,OH,-999999,41.31009086100005,-81.14211669299993,75.0
98370493,NILES   16 KV   UN1,GEN,ATSI,113300,NILES POWER PLANT,MCDONALD,OH,138,41.166109224000024,-80.74800825999995,100
98370493,NILES   16 KV   UN1,GEN,ATSI,176986,NILES,MC DONALD,OH,345,41.163796586000046,-80.74783692999995,100
32411415,GRANT   138 KV  T1,LOAD,AEP,153278,GRANT,MARION,IN,138,40.56116132200003,-85.71304135399998,100
112586195,BURGER  138 KV  EMDS,GEN,ATSI,113144,FIRSTENERGY R E BURGER,SHADYSIDE,OH,138,39.910536481000065,-80.76109935999995,100
123901011,PIONEER 69 KV   LD1,LOAD,ATSI,115239,PIONEER COOP HONDA,ANNA,OH,138,40.37241700000004,-84.19265699999994,100
123901011,PIONEER 69 KV   LD1,LOAD,ATSI,153613,GIVENS PIONEER COOP,URBANA,OH,138,40.061019800000054,-83.70834482499998,100
123901285,LOCUST  69 KV   LD3,LOAD,DEOK,123635,LOCUST RIDGE II LLC,WEST MAHANOY TWP,PA,69,40.82852775200007,-76.24215750599996,100
1183225618,LAKVEW  138 KV  M8,LOAD,ATSI,152436,LAKEVIEW,PORT CLINTON,OH,138,41.513715673000036,-82.91481752899995,90.71428571428571
135388745,BINGHAM 69 KV   LDTAYLOR,LOAD,ATSI,143953,BUCKINGHAM,FURLONG,PA,230,40.281362976000025,-75.06251640699998,82.35294117647058
1067161806,WAYMAN  138 KV  XT1,LOAD,AEP,160581,WAYMAN,MOUNDSVILLE,WV,138,39.934066321000046,-80.68459959699999,100
1075455337,OBERLIN 69 KV   LORAINLF,GEN,ATSI,152254,OBERLIN (OH),OBERLIN,OH,69,41.28359610800004,-82.21937280699996,100
1552831316,STONPLSW138 KV  STONE,LOAD,AEP,121512,STONE,HUDDY,KY,138,37.59222200000005,-82.26988499999999,100
34509177,AXTON,EHV,AEP,146986,AXTON,AXTON,VA,-999999,36.63514933600004,-79.70719375599998,100
34509177,AXTON,EHV,AEP,147028,AXTON,AXTON,VA,765,36.63455030700004,-79.70477890099994,100
1107281059,COREY   69 KV   3RIV,LOAD,AEP,128771,COREY,THREE RIVERS,MI,138,41.91719623400007,-85.68401751699997,100
1107284026,HAGAN   138 KV  M3 MID,LOAD,ATSI,152712,HAGAN,KENSINGTON,OH,138,40.730134167000074,-80.92424789299997,100
2156110160,HAGAR   69 KV   LOAD,LOAD,AEP,129482,HAGAR,BENTON HARBOR,MI,-999999,42.183052461000045,-86.38543329999999,100
2156109556,FIELDCRE138 KV  BOONE,LOAD,AEP,160610,BOONE,ASHFORD,WV,-999999,38.17386226900004,-81.71324600099996,100
1123174835,HUNT1   69 KV   LD_186,LOAD,EKPC,152318,HUNT,AKRON,OH,-999999,41.05032534800006,-81.49178983999997,88.88888888888889
