iso_id,name,pnode_id,month,year,total_lmp
dc6a8309-d023-4fc0-87bb-396091d6b178,JOSHUA FALLS,34509199,6,2027,41.9
dc6a8309-d023-4fc0-87bb-396091d6b178,HAZELTON,51228,6,2027,48.0
dc6a8309-d023-4fc0-87bb-396091d6b178,KLINE   138 KV  T1,32411763,6,2027,46.02
dc6a8309-d023-4fc0-87bb-396091d6b178,PHILIPS 69 KV   PHIL,1666103462,6,2027,43.44
dc6a8309-d023-4fc0-87bb-396091d6b178,LIBERTY 69 KV   BK-1,40243581,6,2027,42.46
dc6a8309-d023-4fc0-87bb-396091d6b178,MUNK    69 KV   LD_185,1123174885,6,2027,36.11
dc6a8309-d023-4fc0-87bb-396091d6b178,MOUNTAINEER,34509207,6,2027,45.33
dc6a8309-d023-4fc0-87bb-396091d6b178,ORRTANNA CT,51243,6,2027,46.14
dc6a8309-d023-4fc0-87bb-396091d6b178,WALLENPAUPACK,51281,6,2027,46.4
dc6a8309-d023-4fc0-87bb-396091d6b178,ORCHARD,67165681,6,2027,44.69
dc6a8309-d023-4fc0-87bb-396091d6b178,NAPERVILLE,56783061,6,2027,44.03
dc6a8309-d023-4fc0-87bb-396091d6b178,ADDISON 138 KV  T3,32410491,6,2027,35.3
dc6a8309-d023-4fc0-87bb-396091d6b178,OHIOOIL 69 KV   T1,2156112478,6,2027,34.71
dc6a8309-d023-4fc0-87bb-396091d6b178,CEDAR STATION CT 2,278221,6,2027,37.57
dc6a8309-d023-4fc0-87bb-396091d6b178,LAPORTE 69 KV   SPRINGV,32411793,6,2027,37.69
dc6a8309-d023-4fc0-87bb-396091d6b178,KEENEY,52458,6,2027,46.49
dc6a8309-d023-4fc0-87bb-396091d6b178,MIDDLETOWN,51240,6,2027,52.41
dc6a8309-d023-4fc0-87bb-396091d6b178,TRAYNOR,51277,6,2027,48.21
dc6a8309-d023-4fc0-87bb-396091d6b178,LAURELWF,1094699114,6,2027,49.83
dc6a8309-d023-4fc0-87bb-396091d6b178,WWHARTON BK 2,47560805,6,2027,50.28
dc6a8309-d023-4fc0-87bb-396091d6b178,COLBY   34 KV   T1,32410941,6,2027,36.82
dc6a8309-d023-4fc0-87bb-396091d6b178,VALLEY,35010387,6,2027,37.45
dc6a8309-d023-4fc0-87bb-396091d6b178,POKAGON 69 KV   BARRETTP,32412277,6,2027,38.52
dc6a8309-d023-4fc0-87bb-396091d6b178,COREY   69 KV   3RIV,1107281059,6,2027,38.71
dc6a8309-d023-4fc0-87bb-396091d6b178,MILLRUN 69 KV   T1,32411991,6,2027,42.63
dc6a8309-d023-4fc0-87bb-396091d6b178,VERNON BK 4,45980951,6,2027,49.92
dc6a8309-d023-4fc0-87bb-396091d6b178,ALLOY   138 KV  LT21,32410511,6,2027,41.3
dc6a8309-d023-4fc0-87bb-396091d6b178,LITTON  69 KV   XFMR1,2156114652,6,2027,38.05
dc6a8309-d023-4fc0-87bb-396091d6b178,ADRIAN  69 KV   LOAD,2156115931,6,2027,39.51
dc6a8309-d023-4fc0-87bb-396091d6b178,STURGIS 69 KV   FAWNRIVE,32412755,6,2027,37.52
dc6a8309-d023-4fc0-87bb-396091d6b178,MONTVILLE,51241,6,2027,38.73
dc6a8309-d023-4fc0-87bb-396091d6b178,DELAWARE CITY 1,278243,6,2027,52.56
dc6a8309-d023-4fc0-87bb-396091d6b178,EDGE MOOR 3,278248,6,2027,49.9
dc6a8309-d023-4fc0-87bb-396091d6b178,BROOKS2 69 KV   LD_184,1123175311,6,2027,37.4
dc6a8309-d023-4fc0-87bb-396091d6b178,CHRISTIANA 11,278241,6,2027,51.94
dc6a8309-d023-4fc0-87bb-396091d6b178,HAGAR   69 KV   LOAD,2156110160,6,2027,38.42
dc6a8309-d023-4fc0-87bb-396091d6b178,ALMENA  69 KV   LOAD,1107280803,6,2027,40.04
dc6a8309-d023-4fc0-87bb-396091d6b178,STONE   138 KV  T1,32412723,6,2027,38.58
dc6a8309-d023-4fc0-87bb-396091d6b178,PINNACLE WF,1067320092,6,2027,51.85
dc6a8309-d023-4fc0-87bb-396091d6b178,CARSON,35010339,6,2027,35.12
dc6a8309-d023-4fc0-87bb-396091d6b178,ITMANN  138 KV  T1,32411685,6,2027,43.98
dc6a8309-d023-4fc0-87bb-396091d6b178,SPRIGG  138 KV  T1,32412661,6,2027,43.83
dc6a8309-d023-4fc0-87bb-396091d6b178,WHEBRON 138 KV  T1,32413013,6,2027,37.18
dc6a8309-d023-4fc0-87bb-396091d6b178,GUYANDOT138 KV  MARIANNA,2156111393,6,2027,42.91
dc6a8309-d023-4fc0-87bb-396091d6b178,BETHLEHEM STEEL,210020,6,2027,43.36
dc6a8309-d023-4fc0-87bb-396091d6b178,SEWAREN 2,918820,6,2027,51.73
dc6a8309-d023-4fc0-87bb-396091d6b178,BERGENCC,113736,6,2027,47.48
dc6a8309-d023-4fc0-87bb-396091d6b178,FAIRLAWN,51221,6,2027,48.26
dc6a8309-d023-4fc0-87bb-396091d6b178,LINDEN A,41935497,6,2027,47.13
dc6a8309-d023-4fc0-87bb-396091d6b178,YARDS CREEK 1,33638761,6,2027,50.56
dc6a8309-d023-4fc0-87bb-396091d6b178,MERCK,734135,6,2027,49.37
dc6a8309-d023-4fc0-87bb-396091d6b178,CUMBERLAND CT,278222,6,2027,49.58
dc6a8309-d023-4fc0-87bb-396091d6b178,COOKSTOWN,51211,6,2027,51.93
dc6a8309-d023-4fc0-87bb-396091d6b178,CHAMBERS CCLP,6422624,6,2027,50.26
dc6a8309-d023-4fc0-87bb-396091d6b178,NORTH LONGVIEW,77260083,6,2027,40.74
dc6a8309-d023-4fc0-87bb-396091d6b178,GILBERTCC,113745,6,2027,47.28
dc6a8309-d023-4fc0-87bb-396091d6b178,WERNER CT 1,51286,6,2027,48.85
dc6a8309-d023-4fc0-87bb-396091d6b178,MAYWOOD T-1,73326993,6,2027,48.98
dc6a8309-d023-4fc0-87bb-396091d6b178,CEDAR STATION CT 1,278220,6,2027,50.29
dc6a8309-d023-4fc0-87bb-396091d6b178,CARLLS CORNER CT 1,278218,6,2027,49.79
dc6a8309-d023-4fc0-87bb-396091d6b178,NEWARK ENERGY CC,1297837077,6,2027,51.9
dc6a8309-d023-4fc0-87bb-396091d6b178,MUSKINGUMRIV 1,35079823,6,2027,36.71
dc6a8309-d023-4fc0-87bb-396091d6b178,FARDAY  138 KV  T1,1439644386,6,2027,44.9
dc6a8309-d023-4fc0-87bb-396091d6b178,BENNING 15,684709,6,2027,38.89
dc6a8309-d023-4fc0-87bb-396091d6b178,BENNING 16,684708,6,2027,40.74
dc6a8309-d023-4fc0-87bb-396091d6b178,NELSON CC1,1270652100,6,2027,38.04
dc6a8309-d023-4fc0-87bb-396091d6b178,WAYNE CT,51284,6,2027,35.68
dc6a8309-d023-4fc0-87bb-396091d6b178,ELWOOD 5,33138773,6,2027,36.08
dc6a8309-d023-4fc0-87bb-396091d6b178,LASALLE 1,33138723,6,2027,37.2
dc6a8309-d023-4fc0-87bb-396091d6b178,BRAIDWOOD 1,33138729,6,2027,35.96
dc6a8309-d023-4fc0-87bb-396091d6b178,23 COLLINS,33108563,6,2027,36.03
dc6a8309-d023-4fc0-87bb-396091d6b178,112 WILTON,33108559,6,2027,33.78
dc6a8309-d023-4fc0-87bb-396091d6b178,ROCKPORT,34509213,6,2027,35.24
dc6a8309-d023-4fc0-87bb-396091d6b178,BYRON 1,33138745,6,2027,37.99
dc6a8309-d023-4fc0-87bb-396091d6b178,PLEASANT VIEW,35010371,6,2027,36.39
dc6a8309-d023-4fc0-87bb-396091d6b178,ZION 1,33138769,6,2027,38.19
dc6a8309-d023-4fc0-87bb-396091d6b178,WALDWICK JK,41935493,6,2027,50.38
dc6a8309-d023-4fc0-87bb-396091d6b178,STILWEL 69 KV   BK1,123901401,6,2027,35.9
dc6a8309-d023-4fc0-87bb-396091d6b178,NEFFS   69 KV   T1,2156108996,6,2027,36.38
dc6a8309-d023-4fc0-87bb-396091d6b178,KELLY   138 KV  TR71,93353807,6,2027,39.34
dc6a8309-d023-4fc0-87bb-396091d6b178,INVOLTA 138 KV  TR1,1067163600,6,2027,38.56
dc6a8309-d023-4fc0-87bb-396091d6b178,SOUREK  138 KV  TR1,1292908770,6,2027,36.46
dc6a8309-d023-4fc0-87bb-396091d6b178,GORSUCH 138 KV  AMP OHIO,5021727,6,2027,34.36
dc6a8309-d023-4fc0-87bb-396091d6b178,AETNA   23 KV   A,32414793,6,2027,38.23
dc6a8309-d023-4fc0-87bb-396091d6b178,GAVIN,34509191,6,2027,36.53
dc6a8309-d023-4fc0-87bb-396091d6b178,TRIMBLE 69 KV   TR1,135389007,6,2027,39.13
dc6a8309-d023-4fc0-87bb-396091d6b178,PENELEC,51300,6,2027,39.07
dc6a8309-d023-4fc0-87bb-396091d6b178,CHARLES 138 KV  BK10,119117807,6,2027,38.99
dc6a8309-d023-4fc0-87bb-396091d6b178,ASHLAND 138 KV  T1_LOAD,2156112400,6,2027,37.69
dc6a8309-d023-4fc0-87bb-396091d6b178,WAUSAU  69 KV   LD1,123901439,6,2027,38.38
dc6a8309-d023-4fc0-87bb-396091d6b178,COMED,33092371,6,2027,40.41
dc6a8309-d023-4fc0-87bb-396091d6b178,PERRYMAN 51,79463697,6,2027,49.77
dc6a8309-d023-4fc0-87bb-396091d6b178,HUNLOCK,51233,6,2027,50.31
dc6a8309-d023-4fc0-87bb-396091d6b178,POTOMAC 5,615729,6,2027,48.38
dc6a8309-d023-4fc0-87bb-396091d6b178,WEATHERLY,32661105,6,2027,48.94
dc6a8309-d023-4fc0-87bb-396091d6b178,DOVERGEN,34511959,6,2027,52.07
dc6a8309-d023-4fc0-87bb-396091d6b178,WOODBRIDGE CC,1318632590,6,2027,48.31
dc6a8309-d023-4fc0-87bb-396091d6b178,MADISON STREET 1,278255,6,2027,50.77
dc6a8309-d023-4fc0-87bb-396091d6b178,SAYREVILLE 4,51253,6,2027,51.9
dc6a8309-d023-4fc0-87bb-396091d6b178,RED OAK B STEAM,4198416,6,2027,47.77
dc6a8309-d023-4fc0-87bb-396091d6b178,VINELAND,51280,6,2027,48.92
dc6a8309-d023-4fc0-87bb-396091d6b178,METED,51296,6,2027,54.37
dc6a8309-d023-4fc0-87bb-396091d6b178,ROSELAND,1356178185,6,2027,47.65
dc6a8309-d023-4fc0-87bb-396091d6b178,CLIFTON,35010361,6,2027,47.57
dc6a8309-d023-4fc0-87bb-396091d6b178,BELLEVILLE GEN,38889405,6,2027,48.78
dc6a8309-d023-4fc0-87bb-396091d6b178,MANITOU,51239,6,2027,47.72
dc6a8309-d023-4fc0-87bb-396091d6b178,OYSTER CREEK 1,292887,6,2027,70.19
dc6a8309-d023-4fc0-87bb-396091d6b178,OCEANVIE BK 1,81276141,6,2027,50.45
dc6a8309-d023-4fc0-87bb-396091d6b178,SMITHBURG,52465,6,2027,46.86
dc6a8309-d023-4fc0-87bb-396091d6b178,WNCHEST 69 KV   T3,1775813097,6,2027,35.95
dc6a8309-d023-4fc0-87bb-396091d6b178,WALDO   69 KV   T1,2156111888,6,2027,38.1
dc6a8309-d023-4fc0-87bb-396091d6b178,LIBERTYC69 KV   BLUFFTON,51519915,6,2027,36.8
dc6a8309-d023-4fc0-87bb-396091d6b178,BRANCHBURG,52444,6,2027,45.07
dc6a8309-d023-4fc0-87bb-396091d6b178,NEWLEXIN69 KV   SHAWNEE,2156117838,6,2027,44.45
dc6a8309-d023-4fc0-87bb-396091d6b178,BURCHESHILL,52446,6,2027,45.74
dc6a8309-d023-4fc0-87bb-396091d6b178,GLEN GARDNER CT 1,51226,6,2027,51.67
dc6a8309-d023-4fc0-87bb-396091d6b178,MIDDLESEX,2333553,6,2027,50.77
dc6a8309-d023-4fc0-87bb-396091d6b178,REDLION,52463,6,2027,49.59
dc6a8309-d023-4fc0-87bb-396091d6b178,CHESTER CT 9,734089,6,2027,51.03
dc6a8309-d023-4fc0-87bb-396091d6b178,WHIPPANY BK 8,47560809,6,2027,49.23
dc6a8309-d023-4fc0-87bb-396091d6b178,MARYSVILLE,34509205,6,2027,49.2
dc6a8309-d023-4fc0-87bb-396091d6b178,EWINDSOR,52453,6,2027,45.78
dc6a8309-d023-4fc0-87bb-396091d6b178,DEANS,52451,6,2027,45.66
dc6a8309-d023-4fc0-87bb-396091d6b178,BRUNSWICK,51206,6,2027,51.95
dc6a8309-d023-4fc0-87bb-396091d6b178,MINSTER 69 KV   LOAD,40243615,6,2027,44.43
dc6a8309-d023-4fc0-87bb-396091d6b178,BEDINGTON,5022431,6,2027,64.51
dc6a8309-d023-4fc0-87bb-396091d6b178,BINGHAM 69 KV   LDTAYLOR,135388745,6,2027,44.17
dc6a8309-d023-4fc0-87bb-396091d6b178,CROYDON CT 12,734084,6,2027,45.12
dc6a8309-d023-4fc0-87bb-396091d6b178,CAMDENGEN,206839,6,2027,47.49
dc6a8309-d023-4fc0-87bb-396091d6b178,BURLINGTONCC,113738,6,2027,47.64
dc6a8309-d023-4fc0-87bb-396091d6b178,LUMBERTON,54904985,6,2027,50.94
dc6a8309-d023-4fc0-87bb-396091d6b178,FREEDOM2,1379245548,6,2027,45.86
dc6a8309-d023-4fc0-87bb-396091d6b178,PERKASIE,32711185,6,2027,45.56
dc6a8309-d023-4fc0-87bb-396091d6b178,WESTWOOD,51289,6,2027,45.01
dc6a8309-d023-4fc0-87bb-396091d6b178,ARBOLES 138 KV  ACP2,2156111972,6,2027,43.47
dc6a8309-d023-4fc0-87bb-396091d6b178,JARRETT 138 KV  T1,2156113196,6,2027,46.53
dc6a8309-d023-4fc0-87bb-396091d6b178,WHARTON 138 KV  T1T2T3,32413011,6,2027,44.07
dc6a8309-d023-4fc0-87bb-396091d6b178,WHITPAIN,52471,6,2027,45.19
dc6a8309-d023-4fc0-87bb-396091d6b178,HOSENSACK,52455,6,2027,44.94
dc6a8309-d023-4fc0-87bb-396091d6b178,ELROY,52452,6,2027,41.56
dc6a8309-d023-4fc0-87bb-396091d6b178,CENTERPT,1356178177,6,2027,41.57
dc6a8309-d023-4fc0-87bb-396091d6b178,HARMON  138 KV  T1,1123170839,6,2027,46.35
dc6a8309-d023-4fc0-87bb-396091d6b178,SOUTHWARK CT 3,734138,6,2027,44.31
dc6a8309-d023-4fc0-87bb-396091d6b178,S_VILLE 69 KV   LD_182,1123175816,6,2027,42.52
dc6a8309-d023-4fc0-87bb-396091d6b178,EDDYSTONE 4,734104,6,2027,47.73
dc6a8309-d023-4fc0-87bb-396091d6b178,WMORELND,1356178207,6,2027,45.5
dc6a8309-d023-4fc0-87bb-396091d6b178,ALTA    69 KV   TR1,135388737,6,2027,46.05
dc6a8309-d023-4fc0-87bb-396091d6b178,BANGOR  69 KV   T2,2156114310,6,2027,42.41
dc6a8309-d023-4fc0-87bb-396091d6b178,SCHUYLKILL 1,734119,6,2027,47.5
dc6a8309-d023-4fc0-87bb-396091d6b178,AVERY   69 KV   A,32414801,6,2027,46.73
dc6a8309-d023-4fc0-87bb-396091d6b178,DARBY   69 KV   LOADL,32413281,6,2027,44.73
dc6a8309-d023-4fc0-87bb-396091d6b178,SHARON  69 KV   A,32415213,6,2027,43.5
dc6a8309-d023-4fc0-87bb-396091d6b178,TRIER   138 KV  T1,32412875,6,2027,42.74
dc6a8309-d023-4fc0-87bb-396091d6b178,PHILLIPS ISLAND,33627017,6,2027,51.49
dc6a8309-d023-4fc0-87bb-396091d6b178,BLENDON 138 KV  T1,32410679,6,2027,44.38
dc6a8309-d023-4fc0-87bb-396091d6b178,DUMONT,34509189,6,2027,43.67
dc6a8309-d023-4fc0-87bb-396091d6b178,MICKLETON 1 CT,278223,6,2027,48.75
dc6a8309-d023-4fc0-87bb-396091d6b178,MARTINS CREEK - LMB,40627937,6,2027,46.83
dc6a8309-d023-4fc0-87bb-396091d6b178,EAGLE POINT,11855104,6,2027,48.48
dc6a8309-d023-4fc0-87bb-396091d6b178,NILES CT,124575235,6,2027,36.47
dc6a8309-d023-4fc0-87bb-396091d6b178,SLEIGH  34.5 KV BLUERISP,2156119234,6,2027,33.21
dc6a8309-d023-4fc0-87bb-396091d6b178,MONTENAY,734149,6,2027,35.93
dc6a8309-d023-4fc0-87bb-396091d6b178,TAYLOR2 138 KV  T1,32412801,6,2027,37.29
dc6a8309-d023-4fc0-87bb-396091d6b178,PLEASANTS,5022441,6,2027,34.24
dc6a8309-d023-4fc0-87bb-396091d6b178,LIBERTY,5133673,6,2027,37.06
dc6a8309-d023-4fc0-87bb-396091d6b178,COOK,34509185,6,2027,39.49
dc6a8309-d023-4fc0-87bb-396091d6b178,COVERT  16 KV   1STG,63381389,6,2027,37.29
dc6a8309-d023-4fc0-87bb-396091d6b178,GREENLAND GAP,62871515,6,2027,42.44
dc6a8309-d023-4fc0-87bb-396091d6b178,PAYNE   69 KV   PT1,2156113466,6,2027,46.8
dc6a8309-d023-4fc0-87bb-396091d6b178,DIEBOLDR69 KV   PERRY,1666103436,6,2027,38.96
dc6a8309-d023-4fc0-87bb-396091d6b178,CHALKPOINT 4,615756,6,2027,53.09
dc6a8309-d023-4fc0-87bb-396091d6b178,CALVERT CLIFFS 1,83782951,6,2027,51.55
dc6a8309-d023-4fc0-87bb-396091d6b178,BLUE RIDGE,35024709,6,2027,50.96
dc6a8309-d023-4fc0-87bb-396091d6b178,PEPCO,51298,6,2027,43.2
dc6a8309-d023-4fc0-87bb-396091d6b178,JEFFERSON,34509197,6,2027,49.86
dc6a8309-d023-4fc0-87bb-396091d6b178,QUAD CITIES 1,33138741,6,2027,36.02
dc6a8309-d023-4fc0-87bb-396091d6b178,BRIGHTON,52445,6,2027,46.24
dc6a8309-d023-4fc0-87bb-396091d6b178,BRNGSVIL,1356178173,6,2027,48.9
dc6a8309-d023-4fc0-87bb-396091d6b178,HENRICO,1893549568,6,2027,50.83
dc6a8309-d023-4fc0-87bb-396091d6b178,CONESVILLE 4,35079803,6,2027,51.5
dc6a8309-d023-4fc0-87bb-396091d6b178,NORTHWEST,34509941,6,2027,49.96
dc6a8309-d023-4fc0-87bb-396091d6b178,BRIDGE  69 KV   T2,2156109316,6,2027,51.85
dc6a8309-d023-4fc0-87bb-396091d6b178,SOUTHWEST,34509949,6,2027,50.87
dc6a8309-d023-4fc0-87bb-396091d6b178,ELMONT,35010345,6,2027,50.09
dc6a8309-d023-4fc0-87bb-396091d6b178,LADYSMITH,35010363,6,2027,48.46
dc6a8309-d023-4fc0-87bb-396091d6b178,BRAMBLET,1356178171,6,2027,49.09
dc6a8309-d023-4fc0-87bb-396091d6b178,CANNON  69 KV   WEST_LD,2156114132,6,2027,49.37
dc6a8309-d023-4fc0-87bb-396091d6b178,GREENSW 69 KV   BROIN,1775813070,6,2027,52.45
dc6a8309-d023-4fc0-87bb-396091d6b178,DOUBS,5022435,6,2027,66.73
dc6a8309-d023-4fc0-87bb-396091d6b178,MINERD1 138 KV  COAVILL,98369931,6,2027,47.64
dc6a8309-d023-4fc0-87bb-396091d6b178,TRABUE  138 KV  T1,32412863,6,2027,51.37
dc6a8309-d023-4fc0-87bb-396091d6b178,INDIAN RIVER 1,1128245,6,2027,53.5
dc6a8309-d023-4fc0-87bb-396091d6b178,CHANCELLOR,35010359,6,2027,48.99
dc6a8309-d023-4fc0-87bb-396091d6b178,BRISTERS,62871513,6,2027,49.21
dc6a8309-d023-4fc0-87bb-396091d6b178,PAINESVILLE,115944315,6,2027,51.2
dc6a8309-d023-4fc0-87bb-396091d6b178,MOSBY,1356178181,6,2027,49.46
dc6a8309-d023-4fc0-87bb-396091d6b178,QUAKERTOWN,32661107,6,2027,46.0
dc6a8309-d023-4fc0-87bb-396091d6b178,STOCKTO2 T1,50697211,6,2027,50.57
dc6a8309-d023-4fc0-87bb-396091d6b178,CABOT,5022434,6,2027,43.63
dc6a8309-d023-4fc0-87bb-396091d6b178,YUKON,5022444,6,2027,45.92
dc6a8309-d023-4fc0-87bb-396091d6b178,WESTAR  138 KV  LOAD1,57967549,6,2027,44.88
dc6a8309-d023-4fc0-87bb-396091d6b178,CHESWICK 1,38889407,6,2027,46.71
dc6a8309-d023-4fc0-87bb-396091d6b178,RIDGELY 138 KV  T1,2156110484,6,2027,52.31
dc6a8309-d023-4fc0-87bb-396091d6b178,BLAINE  138 KV  T1,32410675,6,2027,49.86
dc6a8309-d023-4fc0-87bb-396091d6b178,VINTON  138 KV  T1,32412927,6,2027,51.47
dc6a8309-d023-4fc0-87bb-396091d6b178,BONSACK 138 KV  T1,32410697,6,2027,50.62
dc6a8309-d023-4fc0-87bb-396091d6b178,SBUTLER 345 KV  T1,32412497,6,2027,43.11
dc6a8309-d023-4fc0-87bb-396091d6b178,SEVILL  69 KV   A,32415207,6,2027,45.46
dc6a8309-d023-4fc0-87bb-396091d6b178,WILMER  69 KV   T1,1869183643,6,2027,45.37
dc6a8309-d023-4fc0-87bb-396091d6b178,LESTER  138 KV  TR71,93353833,6,2027,45.64
dc6a8309-d023-4fc0-87bb-396091d6b178,CABELL  138 KV  T1,32410769,6,2027,45.84
dc6a8309-d023-4fc0-87bb-396091d6b178,RONCO,21601869,6,2027,43.5
dc6a8309-d023-4fc0-87bb-396091d6b178,BRUNOT ISLAND 4 CC,38918573,6,2027,45.24
dc6a8309-d023-4fc0-87bb-396091d6b178,FOREST3 69 KV   SUPPERSA,1218905958,6,2027,42.92
dc6a8309-d023-4fc0-87bb-396091d6b178,CHRYSLOE138 KV  NORTH LD,1338423479,6,2027,43.12
dc6a8309-d023-4fc0-87bb-396091d6b178,WASENA  69 KV   T1,32412947,6,2027,45.7
dc6a8309-d023-4fc0-87bb-396091d6b178,MIFFLIN 138 KV  T1,32411967,6,2027,46.76
dc6a8309-d023-4fc0-87bb-396091d6b178,ORANGE,34509211,6,2027,43.36
dc6a8309-d023-4fc0-87bb-396091d6b178,WEST SUB,278257,6,2027,45.12
dc6a8309-d023-4fc0-87bb-396091d6b178,SUSQUEHANNA,52467,6,2027,43.14
dc6a8309-d023-4fc0-87bb-396091d6b178,LACKAWAN,1356178179,6,2027,44.14
dc6a8309-d023-4fc0-87bb-396091d6b178,BROADFORD,34509181,6,2027,44.79
dc6a8309-d023-4fc0-87bb-396091d6b178,CROMBY 2,734087,6,2027,45.73
dc6a8309-d023-4fc0-87bb-396091d6b178,CLAYOE  138 KV  TR1,98370063,6,2027,44.02
dc6a8309-d023-4fc0-87bb-396091d6b178,CUNNINGHAM,35010377,6,2027,41.84
dc6a8309-d023-4fc0-87bb-396091d6b178,CEI,51303,6,2027,47.84
dc6a8309-d023-4fc0-87bb-396091d6b178,CONASTONE,52449,6,2027,49.02
dc6a8309-d023-4fc0-87bb-396091d6b178,OTTER   138 KV  LOAD1,61482253,6,2027,46.81
dc6a8309-d023-4fc0-87bb-396091d6b178,BOARDMAN69 KV   COLUMBIA,1338423426,6,2027,43.92
dc6a8309-d023-4fc0-87bb-396091d6b178,MONUMEST13 KV   THREE,49250,6,2027,50.93
dc6a8309-d023-4fc0-87bb-396091d6b178,FLUVANNA,35010381,6,2027,49.06
dc6a8309-d023-4fc0-87bb-396091d6b178,ELK     138 KV  T2,1248984093,6,2027,46.44
dc6a8309-d023-4fc0-87bb-396091d6b178,SHANNON 138 KV  OP113,2156113109,6,2027,42.62
dc6a8309-d023-4fc0-87bb-396091d6b178,HOLLYWD 69 KV   TR1,135388855,6,2027,51.29
dc6a8309-d023-4fc0-87bb-396091d6b178,MT STORM,35010385,6,2027,43.19
dc6a8309-d023-4fc0-87bb-396091d6b178,IVY     34 KV   C,32415003,6,2027,48.48
dc6a8309-d023-4fc0-87bb-396091d6b178,BATAVIA,33092301,6,2027,50.45
dc6a8309-d023-4fc0-87bb-396091d6b178,SKIMMER 69 KV   T3,32412597,6,2027,48.31
dc6a8309-d023-4fc0-87bb-396091d6b178,FOREST2 138 KV  T1,32411301,6,2027,51.51
dc6a8309-d023-4fc0-87bb-396091d6b178,KEYSTONE,52459,6,2027,44.69
dc6a8309-d023-4fc0-87bb-396091d6b178,SOUTHBEND,11517088,6,2027,41.8
dc6a8309-d023-4fc0-87bb-396091d6b178,DANVILLE138 KV  DANVILLE,45565843,6,2027,51.23
dc6a8309-d023-4fc0-87bb-396091d6b178,LESIDE  69 KV   A,32415061,6,2027,45.93
dc6a8309-d023-4fc0-87bb-396091d6b178,SAFE HARBOR 1-12,37420965,6,2027,44.4
dc6a8309-d023-4fc0-87bb-396091d6b178,ROCK FALLS,33092307,6,2027,47.42
dc6a8309-d023-4fc0-87bb-396091d6b178,OX,35010369,6,2027,49.3
dc6a8309-d023-4fc0-87bb-396091d6b178,DUMFRIES TX1,50697149,6,2027,49.97
dc6a8309-d023-4fc0-87bb-396091d6b178,CRESTLN 69 KV   TR2,135388809,6,2027,51.5
dc6a8309-d023-4fc0-87bb-396091d6b178,BRESCO,1137350094,6,2027,50.9
dc6a8309-d023-4fc0-87bb-396091d6b178,DANVILLE,51581529,6,2027,51.26
dc6a8309-d023-4fc0-87bb-396091d6b178,EDON    69 KV   EDONT_69,119117463,6,2027,47.92
dc6a8309-d023-4fc0-87bb-396091d6b178,WYLIERIDGE,5022443,6,2027,47.92
dc6a8309-d023-4fc0-87bb-396091d6b178,REEDY   69 KV   T1,2156113079,6,2027,48.45
dc6a8309-d023-4fc0-87bb-396091d6b178,DAYTON GEN,1304122916,6,2027,50.73
dc6a8309-d023-4fc0-87bb-396091d6b178,BLACKOAK,5022433,6,2027,45.93
dc6a8309-d023-4fc0-87bb-396091d6b178,CONTOWN 69 KV   CONTOWN,2156109037,6,2027,45.18
dc6a8309-d023-4fc0-87bb-396091d6b178,AXTON,34509177,6,2027,51.15
dc6a8309-d023-4fc0-87bb-396091d6b178,PENHOOK 138 KV  T1,32412239,6,2027,51.62
dc6a8309-d023-4fc0-87bb-396091d6b178,MONETA  138 KV  T1,32412011,6,2027,51.89
dc6a8309-d023-4fc0-87bb-396091d6b178,MOSELEY 12 KV   LOAD,32412031,6,2027,52.19
dc6a8309-d023-4fc0-87bb-396091d6b178,TEXAS E 69 KV   TEXAS E,48934089,6,2027,42.9
dc6a8309-d023-4fc0-87bb-396091d6b178,SUFFOLK,1356178189,6,2027,46.86
dc6a8309-d023-4fc0-87bb-396091d6b178,YADKIN,35010357,6,2027,51.01
dc6a8309-d023-4fc0-87bb-396091d6b178,RICHLAND CT1,135681235,6,2027,49.76
dc6a8309-d023-4fc0-87bb-396091d6b178,FENTRESS,35010351,6,2027,51.13
dc6a8309-d023-4fc0-87bb-396091d6b178,HICKRY  138 KV  TR71,93353777,6,2027,50.47
dc6a8309-d023-4fc0-87bb-396091d6b178,DIAMOND 138 KV  T1,32411113,6,2027,49.97
dc6a8309-d023-4fc0-87bb-396091d6b178,DOVER,51214,6,2027,37.92
dc6a8309-d023-4fc0-87bb-396091d6b178,CLOVERDALE,34509183,6,2027,47.71
dc6a8309-d023-4fc0-87bb-396091d6b178,CATAWBA 34 KV   MASONCRE,32410837,6,2027,50.94
dc6a8309-d023-4fc0-87bb-396091d6b178,ROANOKE 69 KV   CAMPBAVE,32412391,6,2027,50.71
dc6a8309-d023-4fc0-87bb-396091d6b178,STARKEY 138 KV  T1,32412685,6,2027,48.79
dc6a8309-d023-4fc0-87bb-396091d6b178,FIELDALE CAD,50697161,6,2027,53.84
dc6a8309-d023-4fc0-87bb-396091d6b178,BASSETT 69 KV   T1,2041958109,6,2027,50.38
dc6a8309-d023-4fc0-87bb-396091d6b178,HORNMTN 69 KV   ISLDCOAL,1218905975,6,2027,51.4
dc6a8309-d023-4fc0-87bb-396091d6b178,FRANKLIN BK 2,45980971,6,2027,51.13
dc6a8309-d023-4fc0-87bb-396091d6b178,HUFFMAN 138 KV  T1,32411603,6,2027,50.04
